"";"vuosi";"atyyppi";"atyyppi_tp";"amma3";"N"
"485";1995;"tkakeskus";"pk";"korj & valm tt";356
"486";1995;"tkakeskus";"pk";"pros tt";123
"487";1995;"tkakeskus";"pk";"kulj tt";331
"488";1995;"tkakeskus";"pk";"siivoojat & kettiö tt";121
"489";1995;"tkakeskus";"pk";"muut tt";113
"490";1995;"tkakeskus";"pk";NA;47
"491";1995;"yokaup";"ms";"sotilaat";36
"492";1995;"yokaup";"ms";"johtajat";83
"493";1995;"yokaup";"ms";"erityisasiantuntijat";542
"494";1995;"yokaup";"ms";"asiantuntijat";389
"495";1995;"yokaup";"ms";"tsto & aspal tt";112
"496";1995;"yokaup";"ms";"pal, myynti & hoito tt";304
"497";1995;"yokaup";"ms";"maanvil & metsä tt";37
"498";1995;"yokaup";"ms";"rakennus tt";67
"499";1995;"yokaup";"ms";"korj & valm tt";152
"500";1995;"yokaup";"ms";"pros tt";60
"501";1995;"yokaup";"ms";"kulj tt";152
"502";1995;"yokaup";"ms";"siivoojat & kettiö tt";40
"503";1995;"yokaup";"ms";"muut tt";11
"504";1995;"yokaup";"ms";NA;27
"505";1995;"yokaup";"ydinms";"sotilaat";63
"506";1995;"yokaup";"ydinms";"johtajat";221
"507";1995;"yokaup";"ydinms";"erityisasiantuntijat";1137
"508";1995;"yokaup";"ydinms";"asiantuntijat";722
"509";1995;"yokaup";"ydinms";"tsto & aspal tt";206
"510";1995;"yokaup";"ydinms";"pal, myynti & hoito tt";791
"511";1995;"yokaup";"ydinms";"maanvil & metsä tt";58
"512";1995;"yokaup";"ydinms";"rakennus tt";111
"513";1995;"yokaup";"ydinms";"korj & valm tt";347
"514";1995;"yokaup";"ydinms";"pros tt";131
"515";1995;"yokaup";"ydinms";"kulj tt";336
"516";1995;"yokaup";"ydinms";"siivoojat & kettiö tt";186
"517";1995;"yokaup";"ydinms";"muut tt";60
"518";1995;"yokaup";"ydinms";NA;44
"519";1995;"yokaup";"kaupms";"sotilaat";216
"520";1995;"yokaup";"kaupms";"johtajat";366
"521";1995;"yokaup";"kaupms";"erityisasiantuntijat";1862
"522";1995;"yokaup";"kaupms";"asiantuntijat";1378
"523";1995;"yokaup";"kaupms";"tsto & aspal tt";461
"524";1995;"yokaup";"kaupms";"pal, myynti & hoito tt";1111
"525";1995;"yokaup";"kaupms";"maanvil & metsä tt";63
"526";1995;"yokaup";"kaupms";"rakennus tt";365
"527";1995;"yokaup";"kaupms";"korj & valm tt";1299
"528";1995;"yokaup";"kaupms";"pros tt";622
"529";1995;"yokaup";"kaupms";"kulj tt";384
"530";1995;"yokaup";"kaupms";"siivoojat & kettiö tt";214
"531";1995;"yokaup";"kaupms";"muut tt";101
"532";1995;"yokaup";"kaupms";NA;39
"533";1995;"yokaup";"kaup";"sotilaat";22
"534";1995;"yokaup";"kaup";"johtajat";537
"535";1995;"yokaup";"kaup";"erityisasiantuntijat";2234
"536";1995;"yokaup";"kaup";"asiantuntijat";2033
"537";1995;"yokaup";"kaup";"tsto & aspal tt";676
"538";1995;"yokaup";"kaup";"pal, myynti & hoito tt";1387
"539";1995;"yokaup";"kaup";"maanvil & metsä tt";58
"540";1995;"yokaup";"kaup";"rakennus tt";483
"541";1995;"yokaup";"kaup";"korj & valm tt";1680
"542";1995;"yokaup";"kaup";"pros tt";904
"543";1995;"yokaup";"kaup";"kulj tt";416
"544";1995;"yokaup";"kaup";"siivoojat & kettiö tt";212
"545";1995;"yokaup";"kaup";"muut tt";265
"546";1995;"yokaup";"kaup";NA;36
"547";1995;"yokaup";"tkakeskus";"sotilaat";30
"548";1995;"yokaup";"tkakeskus";"johtajat";268
"549";1995;"yokaup";"tkakeskus";"erityisasiantuntijat";1445
"550";1995;"yokaup";"tkakeskus";"asiantuntijat";917
"551";1995;"yokaup";"tkakeskus";"tsto & aspal tt";285
"552";1995;"yokaup";"tkakeskus";"pal, myynti & hoito tt";575
"553";1995;"yokaup";"tkakeskus";"maanvil & metsä tt";33
"554";1995;"yokaup";"tkakeskus";"rakennus tt";195
"555";1995;"yokaup";"tkakeskus";"korj & valm tt";590
"556";1995;"yokaup";"tkakeskus";"pros tt";372
"557";1995;"yokaup";"tkakeskus";"kulj tt";265
"558";1995;"yokaup";"tkakeskus";"siivoojat & kettiö tt";138
"559";1995;"yokaup";"tkakeskus";"muut tt";98
"560";1995;"yokaup";"tkakeskus";NA;38
"561";1995;"yokaup";"yokaup";"sotilaat";2196
"562";1995;"yokaup";"yokaup";"johtajat";9542
"563";1995;"yokaup";"yokaup";"erityisasiantuntijat";53500
"564";1995;"yokaup";"yokaup";"asiantuntijat";53687
"565";1995;"yokaup";"yokaup";"tsto & aspal tt";34874
"566";1995;"yokaup";"yokaup";"pal, myynti & hoito tt";63491
"567";1995;"yokaup";"yokaup";"maanvil & metsä tt";7488
"568";1995;"yokaup";"yokaup";"rakennus tt";8115
"569";1995;"yokaup";"yokaup";"korj & valm tt";29969
"570";1995;"yokaup";"yokaup";"pros tt";15826
"571";1995;"yokaup";"yokaup";"kulj tt";13669
"572";1995;"yokaup";"yokaup";"siivoojat & kettiö tt";17287
"573";1995;"yokaup";"yokaup";"muut tt";6008
"574";1995;"yokaup";"yokaup";NA;3746
"575";1995;"yokaup";"pk";"sotilaat";30
"576";1995;"yokaup";"pk";"johtajat";587
"577";1995;"yokaup";"pk";"erityisasiantuntijat";1428
"578";1995;"yokaup";"pk";"asiantuntijat";1909
"579";1995;"yokaup";"pk";"tsto & aspal tt";655
"580";1995;"yokaup";"pk";"pal, myynti & hoito tt";678
"581";1995;"yokaup";"pk";"maanvil & metsä tt";10
"582";1995;"yokaup";"pk";"rakennus tt";164
"583";1995;"yokaup";"pk";"korj & valm tt";297
"584";1995;"yokaup";"pk";"pros tt";107
"585";1995;"yokaup";"pk";"kulj tt";181
"586";1995;"yokaup";"pk";"siivoojat & kettiö tt";123
"587";1995;"yokaup";"pk";"muut tt";64
"588";1995;"yokaup";"pk";NA;46
"589";1995;"pk";"ms";"sotilaat";NA
"590";1995;"pk";"ms";"johtajat";21
"591";1995;"pk";"ms";"erityisasiantuntijat";46
"592";1995;"pk";"ms";"asiantuntijat";33
"593";1995;"pk";"ms";"tsto & aspal tt";12
"594";1995;"pk";"ms";"pal, myynti & hoito tt";44
"595";1995;"pk";"ms";"maanvil & metsä tt";6
"596";1995;"pk";"ms";"rakennus tt";6
"597";1995;"pk";"ms";"korj & valm tt";9
"598";1995;"pk";"ms";"pros tt";NA
"599";1995;"pk";"ms";"kulj tt";9
"600";1995;"pk";"ms";"siivoojat & kettiö tt";NA
"601";1995;"pk";"ms";"muut tt";NA
"602";1995;"pk";"ms";NA;6
"603";1995;"pk";"ydinms";"sotilaat";22
"604";1995;"pk";"ydinms";"johtajat";106
"605";1995;"pk";"ydinms";"erityisasiantuntijat";278
"606";1995;"pk";"ydinms";"asiantuntijat";217
"607";1995;"pk";"ydinms";"tsto & aspal tt";69
"608";1995;"pk";"ydinms";"pal, myynti & hoito tt";300
"609";1995;"pk";"ydinms";"maanvil & metsä tt";10
"610";1995;"pk";"ydinms";"rakennus tt";30
"611";1995;"pk";"ydinms";"korj & valm tt";68
"612";1995;"pk";"ydinms";"pros tt";24
"613";1995;"pk";"ydinms";"kulj tt";109
"614";1995;"pk";"ydinms";"siivoojat & kettiö tt";47
"615";1995;"pk";"ydinms";"muut tt";25
"616";1995;"pk";"ydinms";NA;18
"617";1995;"pk";"kaupms";"sotilaat";10
"618";1995;"pk";"kaupms";"johtajat";160
"619";1995;"pk";"kaupms";"erityisasiantuntijat";545
"620";1995;"pk";"kaupms";"asiantuntijat";405
"621";1995;"pk";"kaupms";"tsto & aspal tt";115
"622";1995;"pk";"kaupms";"pal, myynti & hoito tt";248
"623";1995;"pk";"kaupms";"maanvil & metsä tt";18
"624";1995;"pk";"kaupms";"rakennus tt";198
"625";1995;"pk";"kaupms";"korj & valm tt";192
"626";1995;"pk";"kaupms";"pros tt";104
"627";1995;"pk";"kaupms";"kulj tt";157
"628";1995;"pk";"kaupms";"siivoojat & kettiö tt";48
"629";1995;"pk";"kaupms";"muut tt";45
"630";1995;"pk";"kaupms";NA;11
"631";1995;"pk";"kaup";"sotilaat";139
"632";1995;"pk";"kaup";"johtajat";857
"633";1995;"pk";"kaup";"erityisasiantuntijat";2278
"634";1995;"pk";"kaup";"asiantuntijat";1760
"635";1995;"pk";"kaup";"tsto & aspal tt";681
"636";1995;"pk";"kaup";"pal, myynti & hoito tt";1149
"637";1995;"pk";"kaup";"maanvil & metsä tt";28
"638";1995;"pk";"kaup";"rakennus tt";318
"639";1995;"pk";"kaup";"korj & valm tt";752
"640";1995;"pk";"kaup";"pros tt";375
"641";1995;"pk";"kaup";"kulj tt";327
"642";1995;"pk";"kaup";"siivoojat & kettiö tt";155
"643";1995;"pk";"kaup";"muut tt";234
"644";1995;"pk";"kaup";NA;61
"645";1995;"pk";"tkakeskus";"sotilaat";18
"646";1995;"pk";"tkakeskus";"johtajat";180
"647";1995;"pk";"tkakeskus";"erityisasiantuntijat";624
"648";1995;"pk";"tkakeskus";"asiantuntijat";296
"649";1995;"pk";"tkakeskus";"tsto & aspal tt";119
"650";1995;"pk";"tkakeskus";"pal, myynti & hoito tt";184
"651";1995;"pk";"tkakeskus";"maanvil & metsä tt";17
"652";1995;"pk";"tkakeskus";"rakennus tt";76
"653";1995;"pk";"tkakeskus";"korj & valm tt";84
"654";1995;"pk";"tkakeskus";"pros tt";57
"655";1995;"pk";"tkakeskus";"kulj tt";41
"656";1995;"pk";"tkakeskus";"siivoojat & kettiö tt";13
"657";1995;"pk";"tkakeskus";"muut tt";19
"658";1995;"pk";"tkakeskus";NA;19
"659";1995;"pk";"yokaup";"sotilaat";72
"660";1995;"pk";"yokaup";"johtajat";236
"661";1995;"pk";"yokaup";"erityisasiantuntijat";1067
"662";1995;"pk";"yokaup";"asiantuntijat";461
"663";1995;"pk";"yokaup";"tsto & aspal tt";202
"664";1995;"pk";"yokaup";"pal, myynti & hoito tt";292
"665";1995;"pk";"yokaup";"maanvil & metsä tt";7
"666";1995;"pk";"yokaup";"rakennus tt";47
"667";1995;"pk";"yokaup";"korj & valm tt";97
"668";1995;"pk";"yokaup";"pros tt";24
"669";1995;"pk";"yokaup";"kulj tt";89
"670";1995;"pk";"yokaup";"siivoojat & kettiö tt";41
"671";1995;"pk";"yokaup";"muut tt";24
"672";1995;"pk";"yokaup";NA;23
"673";1995;"pk";"pk";"sotilaat";985
"674";1995;"pk";"pk";"johtajat";23202
"675";1995;"pk";"pk";"erityisasiantuntijat";77589
"676";1995;"pk";"pk";"asiantuntijat";69298
"677";1995;"pk";"pk";"tsto & aspal tt";55953
"678";1995;"pk";"pk";"pal, myynti & hoito tt";63744
"679";1995;"pk";"pk";"maanvil & metsä tt";1245
"680";1995;"pk";"pk";"rakennus tt";6214
"681";1995;"pk";"pk";"korj & valm tt";22280
"682";1995;"pk";"pk";"pros tt";7167
"683";1995;"pk";"pk";"kulj tt";12175
"684";1995;"pk";"pk";"siivoojat & kettiö tt";13842
"685";1995;"pk";"pk";"muut tt";8237
"686";1995;"pk";"pk";NA;5696
"687";1996;"ms";"ms";NA;104306
"688";1996;"ms";"ydinms";NA;1964
"689";1996;"ms";"kaupms";NA;654
"690";1996;"ms";"kaup";NA;611
"691";1996;"ms";"tkakeskus";NA;5113
"692";1996;"ms";"yokaup";NA;4802
"693";1996;"ms";"pk";NA;1039
"694";1996;"ydinms";"ms";NA;1215
"695";1996;"ydinms";"ydinms";NA;228324
"696";1996;"ydinms";"kaupms";NA;3775
"697";1996;"ydinms";"kaup";NA;4344
"698";1996;"ydinms";"tkakeskus";NA;13327
"699";1996;"ydinms";"yokaup";NA;9274
"700";1996;"ydinms";"pk";NA;4094
"701";1996;"kaupms";"ms";NA;468
"702";1996;"kaupms";"ydinms";NA;3609
"703";1996;"kaupms";"kaupms";NA;105878
"704";1996;"kaupms";"kaup";NA;18806
"705";1996;"kaupms";"tkakeskus";NA;9913
"706";1996;"kaupms";"yokaup";NA;27912
"707";1996;"kaupms";"pk";NA;19179
"708";1996;"kaup";"ms";NA;377
"709";1996;"kaup";"ydinms";NA;2679
"710";1996;"kaup";"kaupms";NA;9161
"711";1996;"kaup";"kaup";NA;182999
"712";1996;"kaup";"tkakeskus";NA;11072
"713";1996;"kaup";"yokaup";NA;33086
"714";1996;"kaup";"pk";NA;42530
"715";1996;"tkakeskus";"ms";NA;2188
"716";1996;"tkakeskus";"ydinms";NA;7051
"717";1996;"tkakeskus";"kaupms";NA;3853
"718";1996;"tkakeskus";"kaup";NA;6006
"719";1996;"tkakeskus";"tkakeskus";NA;311277
"720";1996;"tkakeskus";"yokaup";NA;7125
"721";1996;"tkakeskus";"pk";NA;5517
"722";1996;"yokaup";"ms";NA;2088
"723";1996;"yokaup";"ydinms";NA;4376
"724";1996;"yokaup";"kaupms";NA;8353
"725";1996;"yokaup";"kaup";NA;11261
"726";1996;"yokaup";"tkakeskus";NA;5383
"727";1996;"yokaup";"yokaup";NA;326153
"728";1996;"yokaup";"pk";NA;7040
"729";1996;"pk";"ms";NA;277
"730";1996;"pk";"ydinms";NA;1288
"731";1996;"pk";"kaupms";NA;2485
"732";1996;"pk";"kaup";NA;9443
"733";1996;"pk";"tkakeskus";NA;1658
"734";1996;"pk";"yokaup";NA;2718
"735";1996;"pk";"pk";NA;379884
"736";1997;"ms";"ms";NA;105343
"737";1997;"ms";"ydinms";NA;2216
"738";1997;"ms";"kaupms";NA;716
"739";1997;"ms";"kaup";NA;693
"740";1997;"ms";"tkakeskus";NA;5814
"741";1997;"ms";"yokaup";NA;5516
"742";1997;"ms";"pk";NA;1136
"743";1997;"ydinms";"ms";NA;1298
"744";1997;"ydinms";"ydinms";NA;231535
"745";1997;"ydinms";"kaupms";NA;4127
"746";1997;"ydinms";"kaup";NA;4973
"747";1997;"ydinms";"tkakeskus";NA;14927
"748";1997;"ydinms";"yokaup";NA;10031
"749";1997;"ydinms";"pk";NA;4337
"750";1997;"kaupms";"ms";NA;518
"751";1997;"kaupms";"ydinms";NA;4005
"752";1997;"kaupms";"kaupms";NA;108114
"753";1997;"kaupms";"kaup";NA;20184
"754";1997;"kaupms";"tkakeskus";NA;10569
"755";1997;"kaupms";"yokaup";NA;29837
"756";1997;"kaupms";"pk";NA;20770
"757";1997;"kaup";"ms";NA;395
"758";1997;"kaup";"ydinms";NA;2969
"759";1997;"kaup";"kaupms";NA;10123
"760";1997;"kaup";"kaup";NA;188505
"761";1997;"kaup";"tkakeskus";NA;11779
"762";1997;"kaup";"yokaup";NA;34852
"763";1997;"kaup";"pk";NA;45581
"764";1997;"tkakeskus";"ms";NA;2415
"765";1997;"tkakeskus";"ydinms";NA;7669
"766";1997;"tkakeskus";"kaupms";NA;4248
"767";1997;"tkakeskus";"kaup";NA;6905
"768";1997;"tkakeskus";"tkakeskus";NA;320139
"769";1997;"tkakeskus";"yokaup";NA;7489
"770";1997;"tkakeskus";"pk";NA;5651
"771";1997;"yokaup";"ms";NA;2340
"772";1997;"yokaup";"ydinms";NA;4810
"773";1997;"yokaup";"kaupms";NA;9194
"774";1997;"yokaup";"kaup";NA;12500
"775";1997;"yokaup";"tkakeskus";NA;6033
"776";1997;"yokaup";"yokaup";NA;339414
"777";1997;"yokaup";"pk";NA;6860
"778";1997;"pk";"ms";NA;285
"779";1997;"pk";"ydinms";NA;1433
"780";1997;"pk";"kaupms";NA;2774
"781";1997;"pk";"kaup";NA;10365
"782";1997;"pk";"tkakeskus";NA;2040
"783";1997;"pk";"yokaup";NA;2769
"784";1997;"pk";"pk";NA;400576
"785";1998;"ms";"ms";NA;105965
"786";1998;"ms";"ydinms";NA;2401
"787";1998;"ms";"kaupms";NA;756
"788";1998;"ms";"kaup";NA;846
"789";1998;"ms";"tkakeskus";NA;6202
"790";1998;"ms";"yokaup";NA;5795
"791";1998;"ms";"pk";NA;1327
"792";1998;"ydinms";"ms";NA;1553
"793";1998;"ydinms";"ydinms";NA;236214
"794";1998;"ydinms";"kaupms";NA;4348
"795";1998;"ydinms";"kaup";NA;5589
"796";1998;"ydinms";"tkakeskus";NA;15807
"797";1998;"ydinms";"yokaup";NA;10968
"798";1998;"ydinms";"pk";NA;4845
"799";1998;"kaupms";"ms";NA;645
"800";1998;"kaupms";"ydinms";NA;4435
"801";1998;"kaupms";"kaupms";NA;110010
"802";1998;"kaupms";"kaup";NA;21507
"803";1998;"kaupms";"tkakeskus";NA;11230
"804";1998;"kaupms";"yokaup";NA;31929
"805";1998;"kaupms";"pk";NA;22598
"806";1998;"kaup";"ms";NA;427
"807";1998;"kaup";"ydinms";NA;3195
"808";1998;"kaup";"kaupms";NA;11066
"809";1998;"kaup";"kaup";NA;194817
"810";1998;"kaup";"tkakeskus";NA;12503
"811";1998;"kaup";"yokaup";NA;37144
"812";1998;"kaup";"pk";NA;48847
"813";1998;"tkakeskus";"ms";NA;2712
"814";1998;"tkakeskus";"ydinms";NA;8692
"815";1998;"tkakeskus";"kaupms";NA;4727
"816";1998;"tkakeskus";"kaup";NA;7604
"817";1998;"tkakeskus";"tkakeskus";NA;328382
"818";1998;"tkakeskus";"yokaup";NA;8415
"819";1998;"tkakeskus";"pk";NA;6583
"820";1998;"yokaup";"ms";NA;2618
"821";1998;"yokaup";"ydinms";NA;5326
"822";1998;"yokaup";"kaupms";NA;10190
"823";1998;"yokaup";"kaup";NA;13968
"824";1998;"yokaup";"tkakeskus";NA;7188
"825";1998;"yokaup";"yokaup";NA;352906
"826";1998;"yokaup";"pk";NA;8112
"827";1998;"pk";"ms";NA;326
"828";1998;"pk";"ydinms";NA;1591
"829";1998;"pk";"kaupms";NA;3291
"830";1998;"pk";"kaup";NA;11318
"831";1998;"pk";"tkakeskus";NA;2321
"832";1998;"pk";"yokaup";NA;3457
"833";1998;"pk";"pk";NA;428415
"834";1999;"ms";"ms";NA;105897
"835";1999;"ms";"ydinms";NA;2449
"836";1999;"ms";"kaupms";NA;848
"837";1999;"ms";"kaup";NA;863
"838";1999;"ms";"tkakeskus";NA;6067
"839";1999;"ms";"yokaup";NA;6039
"840";1999;"ms";"pk";NA;1524
"841";1999;"ydinms";"ms";NA;1588
"842";1999;"ydinms";"ydinms";NA;234621
"843";1999;"ydinms";"kaupms";NA;4648
"844";1999;"ydinms";"kaup";NA;5695
"845";1999;"ydinms";"tkakeskus";NA;16190
"846";1999;"ydinms";"yokaup";NA;11465
"847";1999;"ydinms";"pk";NA;5280
"848";1999;"kaupms";"ms";NA;677
"849";1999;"kaupms";"ydinms";NA;4603
"850";1999;"kaupms";"kaupms";NA;110167
"851";1999;"kaupms";"kaup";NA;22142
"852";1999;"kaupms";"tkakeskus";NA;11389
"853";1999;"kaupms";"yokaup";NA;33437
"854";1999;"kaupms";"pk";NA;24179
"855";1999;"kaup";"ms";NA;464
"856";1999;"kaup";"ydinms";NA;3428
"857";1999;"kaup";"kaupms";NA;11578
"858";1999;"kaup";"kaup";NA;196926
"859";1999;"kaup";"tkakeskus";NA;12862
"860";1999;"kaup";"yokaup";NA;38541
"861";1999;"kaup";"pk";NA;51683
"862";1999;"tkakeskus";"ms";NA;2777
"863";1999;"tkakeskus";"ydinms";NA;9121
"864";1999;"tkakeskus";"kaupms";NA;5015
"865";1999;"tkakeskus";"kaup";NA;7838
"866";1999;"tkakeskus";"tkakeskus";NA;328808
"867";1999;"tkakeskus";"yokaup";NA;8528
"868";1999;"tkakeskus";"pk";NA;7170
"869";1999;"yokaup";"ms";NA;2694
"870";1999;"yokaup";"ydinms";NA;5858
"871";1999;"yokaup";"kaupms";NA;10810
"872";1999;"yokaup";"kaup";NA;14663
"873";1999;"yokaup";"tkakeskus";NA;7691
"874";1999;"yokaup";"yokaup";NA;360305
"875";1999;"yokaup";"pk";NA;9166
"876";1999;"pk";"ms";NA;410
"877";1999;"pk";"ydinms";NA;1763
"878";1999;"pk";"kaupms";NA;3484
"879";1999;"pk";"kaup";NA;11574
"880";1999;"pk";"tkakeskus";NA;2351
"881";1999;"pk";"yokaup";NA;3645
"882";1999;"pk";"pk";NA;443247
"883";2000;"ms";"ms";"sotilaat";267
"884";2000;"ms";"ms";"johtajat";1792
"885";2000;"ms";"ms";"erityisasiantuntijat";8841
"886";2000;"ms";"ms";"asiantuntijat";10776
"887";2000;"ms";"ms";"tsto & aspal tt";6540
"888";2000;"ms";"ms";"pal, myynti & hoito tt";23476
"889";2000;"ms";"ms";"maanvil & metsä tt";17000
"890";2000;"ms";"ms";"rakennus tt";3158
"891";2000;"ms";"ms";"korj & valm tt";7742
"892";2000;"ms";"ms";"pros tt";6128
"893";2000;"ms";"ms";"kulj tt";7282
"894";2000;"ms";"ms";"siivoojat & kettiö tt";5999
"895";2000;"ms";"ms";"muut tt";1432
"896";2000;"ms";"ms";NA;4998
"897";2000;"ms";"ydinms";"sotilaat";10
"898";2000;"ms";"ydinms";"johtajat";50
"899";2000;"ms";"ydinms";"erityisasiantuntijat";326
"900";2000;"ms";"ydinms";"asiantuntijat";407
"901";2000;"ms";"ydinms";"tsto & aspal tt";135
"902";2000;"ms";"ydinms";"pal, myynti & hoito tt";344
"903";2000;"ms";"ydinms";"maanvil & metsä tt";52
"904";2000;"ms";"ydinms";"rakennus tt";115
"905";2000;"ms";"ydinms";"korj & valm tt";362
"906";2000;"ms";"ydinms";"pros tt";241
"907";2000;"ms";"ydinms";"kulj tt";357
"908";2000;"ms";"ydinms";"siivoojat & kettiö tt";63
"909";2000;"ms";"ydinms";"muut tt";60
"910";2000;"ms";"ydinms";NA;141
"911";2000;"ms";"kaupms";"sotilaat";12
"912";2000;"ms";"kaupms";"johtajat";16
"913";2000;"ms";"kaupms";"erityisasiantuntijat";73
"914";2000;"ms";"kaupms";"asiantuntijat";91
"915";2000;"ms";"kaupms";"tsto & aspal tt";33
"916";2000;"ms";"kaupms";"pal, myynti & hoito tt";126
"917";2000;"ms";"kaupms";"maanvil & metsä tt";26
"918";2000;"ms";"kaupms";"rakennus tt";78
"919";2000;"ms";"kaupms";"korj & valm tt";128
"920";2000;"ms";"kaupms";"pros tt";95
"921";2000;"ms";"kaupms";"kulj tt";111
"922";2000;"ms";"kaupms";"siivoojat & kettiö tt";21
"923";2000;"ms";"kaupms";"muut tt";30
"924";2000;"ms";"kaupms";NA;30
"925";2000;"ms";"kaup";"sotilaat";NA
"926";2000;"ms";"kaup";"johtajat";9
"927";2000;"ms";"kaup";"erityisasiantuntijat";83
"928";2000;"ms";"kaup";"asiantuntijat";173
"929";2000;"ms";"kaup";"tsto & aspal tt";34
"930";2000;"ms";"kaup";"pal, myynti & hoito tt";99
"931";2000;"ms";"kaup";"maanvil & metsä tt";13
"932";2000;"ms";"kaup";"rakennus tt";100
"933";2000;"ms";"kaup";"korj & valm tt";131
"934";2000;"ms";"kaup";"pros tt";117
"935";2000;"ms";"kaup";"kulj tt";137
"936";2000;"ms";"kaup";"siivoojat & kettiö tt";24
"937";2000;"ms";"kaup";"muut tt";39
"938";2000;"ms";"kaup";NA;31
"939";2000;"ms";"tkakeskus";"sotilaat";69
"940";2000;"ms";"tkakeskus";"johtajat";115
"941";2000;"ms";"tkakeskus";"erityisasiantuntijat";723
"942";2000;"ms";"tkakeskus";"asiantuntijat";981
"943";2000;"ms";"tkakeskus";"tsto & aspal tt";377
"944";2000;"ms";"tkakeskus";"pal, myynti & hoito tt";841
"945";2000;"ms";"tkakeskus";"maanvil & metsä tt";59
"946";2000;"ms";"tkakeskus";"rakennus tt";325
"947";2000;"ms";"tkakeskus";"korj & valm tt";926
"948";2000;"ms";"tkakeskus";"pros tt";600
"949";2000;"ms";"tkakeskus";"kulj tt";610
"950";2000;"ms";"tkakeskus";"siivoojat & kettiö tt";253
"951";2000;"ms";"tkakeskus";"muut tt";173
"952";2000;"ms";"tkakeskus";NA;103
"953";2000;"ms";"yokaup";"sotilaat";83
"954";2000;"ms";"yokaup";"johtajat";106
"955";2000;"ms";"yokaup";"erityisasiantuntijat";827
"956";2000;"ms";"yokaup";"asiantuntijat";1088
"957";2000;"ms";"yokaup";"tsto & aspal tt";329
"958";2000;"ms";"yokaup";"pal, myynti & hoito tt";761
"959";2000;"ms";"yokaup";"maanvil & metsä tt";105
"960";2000;"ms";"yokaup";"rakennus tt";610
"961";2000;"ms";"yokaup";"korj & valm tt";630
"962";2000;"ms";"yokaup";"pros tt";391
"963";2000;"ms";"yokaup";"kulj tt";495
"964";2000;"ms";"yokaup";"siivoojat & kettiö tt";282
"965";2000;"ms";"yokaup";"muut tt";208
"966";2000;"ms";"yokaup";NA;144
"967";2000;"ms";"pk";"sotilaat";138
"968";2000;"ms";"pk";"johtajat";46
"969";2000;"ms";"pk";"erityisasiantuntijat";189
"970";2000;"ms";"pk";"asiantuntijat";261
"971";2000;"ms";"pk";"tsto & aspal tt";105
"972";2000;"ms";"pk";"pal, myynti & hoito tt";175
"973";2000;"ms";"pk";"maanvil & metsä tt";12
"974";2000;"ms";"pk";"rakennus tt";220
"975";2000;"ms";"pk";"korj & valm tt";124
"976";2000;"ms";"pk";"pros tt";71
"977";2000;"ms";"pk";"kulj tt";144
"978";2000;"ms";"pk";"siivoojat & kettiö tt";58
"979";2000;"ms";"pk";"muut tt";103
"980";2000;"ms";"pk";NA;52
"981";2000;"ydinms";"ms";"sotilaat";10
"982";2000;"ydinms";"ms";"johtajat";42
"983";2000;"ydinms";"ms";"erityisasiantuntijat";239
"984";2000;"ydinms";"ms";"asiantuntijat";221
"985";2000;"ydinms";"ms";"tsto & aspal tt";74
"986";2000;"ydinms";"ms";"pal, myynti & hoito tt";267
"987";2000;"ydinms";"ms";"maanvil & metsä tt";48
"988";2000;"ydinms";"ms";"rakennus tt";79
"989";2000;"ydinms";"ms";"korj & valm tt";199
"990";2000;"ydinms";"ms";"pros tt";152
"991";2000;"ydinms";"ms";"kulj tt";225
"992";2000;"ydinms";"ms";"siivoojat & kettiö tt";34
"993";2000;"ydinms";"ms";"muut tt";41
"994";2000;"ydinms";"ms";NA;60
"995";2000;"ydinms";"ydinms";"sotilaat";709
"996";2000;"ydinms";"ydinms";"johtajat";4476
"997";2000;"ydinms";"ydinms";"erityisasiantuntijat";18920
"998";2000;"ydinms";"ydinms";"asiantuntijat";24015
"999";2000;"ydinms";"ydinms";"tsto & aspal tt";13742
"1000";2000;"ydinms";"ydinms";"pal, myynti & hoito tt";45568
"1001";2000;"ydinms";"ydinms";"maanvil & metsä tt";37134
"1002";2000;"ydinms";"ydinms";"rakennus tt";8235
"1003";2000;"ydinms";"ydinms";"korj & valm tt";25909
"1004";2000;"ydinms";"ydinms";"pros tt";19009
"1005";2000;"ydinms";"ydinms";"kulj tt";12603
"1006";2000;"ydinms";"ydinms";"siivoojat & kettiö tt";11378
"1007";2000;"ydinms";"ydinms";"muut tt";4121
"1008";2000;"ydinms";"ydinms";NA;9729
"1009";2000;"ydinms";"kaupms";"sotilaat";20
"1010";2000;"ydinms";"kaupms";"johtajat";109
"1011";2000;"ydinms";"kaupms";"erityisasiantuntijat";523
"1012";2000;"ydinms";"kaupms";"asiantuntijat";686
"1013";2000;"ydinms";"kaupms";"tsto & aspal tt";262
"1014";2000;"ydinms";"kaupms";"pal, myynti & hoito tt";631
"1015";2000;"ydinms";"kaupms";"maanvil & metsä tt";82
"1016";2000;"ydinms";"kaupms";"rakennus tt";316
"1017";2000;"ydinms";"kaupms";"korj & valm tt";884
"1018";2000;"ydinms";"kaupms";"pros tt";606
"1019";2000;"ydinms";"kaupms";"kulj tt";404
"1020";2000;"ydinms";"kaupms";"siivoojat & kettiö tt";144
"1021";2000;"ydinms";"kaupms";"muut tt";120
"1022";2000;"ydinms";"kaupms";NA;148
"1023";2000;"ydinms";"kaup";"sotilaat";41
